url,url_length,has_at_symbol,double_slash_in_path,has_ip,count_hyphens,count_dots,count_slashes,count_special_chars,https_in_domain,url_depth,has_sensitive_keywords,tld_type,is_similar_to_brand,dash_in_domain,digit_count,vowel_ratio,is_short_url,has_hex_chars,label
https://tetxspz880.vip,22,0,0,0,0,1,2,4,0,0,0,vip,0,0,3,0.09090909090909091,0,0,1
http://steady.training,22,0,0,0,0,1,2,4,0,0,0,training,0,0,0,0.22727272727272727,0,0,0
https://globalhome.icu,22,0,0,0,0,1,2,4,0,0,0,icu,0,0,0,0.2727272727272727,0,0,0
https://fityounglife.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://anitaglaster.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://hawktacticaltraining.com,32,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://stuffbydanger.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.16,0,0,0
http://rileygt.com,18,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.16666666666666666,1,0,0
https://cyberjob.club,21,0,0,0,0,1,2,4,0,0,0,club,0,0,0,0.14285714285714285,0,0,0
https://detrendynews.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.16666666666666666,0,0,0
https://flatironinn.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21739130434782608,0,0,0
https://baie-london.store,25,0,0,0,1,1,2,5,0,0,0,store,0,1,0,0.28,0,0,0
http://dailyfreshmanna.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23076923076923078,0,0,0
https://davidcraddockbooks.com,30,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23333333333333334,0,0,0
https://advance-doors.com,25,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.24,0,0,0
https://thicklimb.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.14285714285714285,0,0,0
https://wwwblu.com,18,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.1111111111111111,0,0,0
https://classetmanagement.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2413793103448276,1,0,0
http://sharpticket.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18181818181818182,1,0,0
https://cordeliamarinesupply.com,32,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.28125,0,0,0
http://clevera.space,20,0,0,0,0,1,2,4,0,0,0,space,0,0,0,0.25,0,0,0
https://rdhrealtyteam.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2,0,0,0
https://mtwomaintenancel.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://elianacogley.net,24,0,0,0,0,1,2,4,0,0,0,net,0,0,0,0.2916666666666667,0,0,0
https://donricoantojeria.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.32142857142857145,0,0,0
https://blublushop.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18181818181818182,0,0,0
http://rockysexpress.services,29,0,0,0,0,1,2,4,0,0,0,services,0,0,0,0.20689655172413793,0,0,0
https://flashandsoforth.com,27,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18518518518518517,0,0,0
https://silask.ing,18,0,0,0,0,1,2,4,0,0,0,ing,0,0,0,0.16666666666666666,0,0,0
https://lummeskin.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.19047619047619047,0,0,0
http://fitandwellcsra.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2,0,0,0
https://journeythroughjapan.org,31,0,0,0,0,1,2,4,0,0,0,org,0,0,0,0.25806451612903225,0,0,0
https://artistsfusion.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.24,0,0,0
https://luckybet01.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,2,0.13636363636363635,0,0,0
https://kitchentablecandles.com,31,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.22580645161290322,0,0,0
http://scam-help.net,20,0,0,0,1,1,2,5,0,0,0,net,0,1,0,0.15,0,0,0
http://monat.business,21,0,0,0,0,1,2,4,0,0,0,business,0,0,0,0.23809523809523808,0,0,0
https://vivorarecovery-de.com,29,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.27586206896551724,0,0,1
https://thegoldenimpex.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23076923076923078,0,0,0
https://top25trendingproducts.com,33,0,0,0,0,1,2,4,0,0,0,com,0,0,2,0.18181818181818182,0,0,0
http://witsendapothecary.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://mywallpark.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.13636363636363635,0,0,0
https://lonestartoken.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.24,0,0,0
http://vybbr.life,17,0,0,0,0,1,2,4,0,0,0,life,0,0,0,0.11764705882352941,0,0,0
https://propeciacost.store,26,0,0,0,0,1,2,4,0,0,0,store,0,0,0,0.2692307692307692,0,0,0
https://fongindustries.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23076923076923078,0,0,0
https://139ent.com,18,0,0,0,0,1,2,4,0,0,0,com,0,0,3,0.1111111111111111,1,0,0
https://elianajane.net,22,0,0,0,0,1,2,4,0,0,0,net,0,0,0,0.3181818181818182,0,0,0
https://qcdls.cfd,17,0,0,0,0,1,2,4,0,0,0,cfd,0,0,0,0.0,0,0,0
http://connectjonesandcofinance.com,35,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2857142857142857,0,0,0
https://falconscare.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.21739130434782608,0,0,0
http://mindsheath.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.19047619047619047,0,0,0
https://thegilded-table.com,27,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.2222222222222222,0,0,0
http://voteridtopfunders.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,0,0,0
https://rudolphmichaillebowers.com,34,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2647058823529412,0,0,0
https://tgglobalconsulting.com,30,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2,0,0,0
https://imoveisjose.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.30434782608695654,0,0,0
https://ygcapebuilders.com,26,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.23076923076923078,0,0,0
https://kuwaitoasisplatinum.com,31,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.3225806451612903,0,0,0
https://growwithfunk.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.16666666666666666,0,0,0
https://lunarahoa.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2857142857142857,0,0,0
https://novatiera.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2857142857142857,0,0,0
https://ignitewill.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.22727272727272727,0,0,0
http://chicstil.com,19,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.15789473684210525,0,0,0
